timestamp,from_height,to_height,errors,time_taken
2023-05-13T10:30:51.849Z,475834,475834,0,0.326339456
2023-05-13T10:31:02.851Z,475835,475835,0,0.553340813
2023-05-13T10:31:14.448Z,475836,475836,0,0.261604989
2023-05-13T10:31:25.780Z,475837,475837,0,0.350033751
2023-05-13T10:31:36.802Z,475838,475838,0,0.53007609
2023-05-13T10:31:47.400Z,475839,475839,0,0.390980708
2023-05-13T10:34:20.870Z,475840,475840,0,143.118298599
2023-05-13T10:34:20.871Z,475845,475845,0,87.56990353
2023-05-13T10:34:20.877Z,475852,475852,0,11.93662566
2023-05-13T10:34:20.887Z,475844,475844,0,98.487759728
2023-05-13T10:34:20.889Z,475850,475850,0,33.388901015
2023-05-13T10:34:20.894Z,475847,475847,0,65.835400249
2023-05-13T10:34:20.896Z,475848,475848,0,54.93403871
2023-05-13T10:34:20.898Z,475851,475851,0,22.745542789
2023-05-13T10:34:21.015Z,475842,475842,0,120.573561482
2023-05-13T10:34:21.026Z,475849,475849,0,44.286441953
2023-05-13T10:34:21.031Z,475841,475841,0,132.256167955
2023-05-13T10:34:21.039Z,475846,475846,0,76.836616885
2023-05-13T10:34:21.333Z,475853,475853,0,1.568976681
2023-05-13T10:34:21.394Z,475843,475843,0,109.653341082
2023-05-13T10:34:30.767Z,475854,475854,0,0.214453269
2023-05-13T10:34:41.561Z,475855,475855,0,0.330268597
2023-05-13T10:34:56.200Z,475856,475856,0,3.352116922
2023-05-13T10:35:10.819Z,475857,475857,0,7.17945149
2023-05-13T10:35:16.963Z,475858,475858,0,2.57704668
2023-05-13T10:35:27.014Z,475859,475859,0,1.885014513
2023-05-13T10:35:41.987Z,475860,475860,0,5.976485448
2023-05-13T10:35:48.807Z,475861,475861,0,2.150542621
2023-05-13T10:36:00.166Z,475862,475862,0,2.470127644
2023-05-13T10:36:09.309Z,475863,475863,0,0.701779927
2023-05-13T10:36:21.547Z,475864,475864,0,2.255708975
2023-05-13T10:36:32.161Z,475865,475865,0,2.083264614
2023-05-13T10:36:43.195Z,475866,475866,0,2.32866645
2023-05-13T10:36:54.923Z,475867,475867,0,3.042198009
2023-05-13T10:37:03.696Z,475868,475868,0,1.032940524
2023-05-13T10:37:15.519Z,475869,475869,0,2.005425746
2023-05-13T10:37:26.494Z,475870,475870,0,2.091063918
2023-05-13T10:37:37.405Z,475871,475871,0,2.174214414
2023-05-13T10:37:47.071Z,475872,475872,0,0.520890623
2023-05-13T10:37:59.682Z,475873,475873,0,2.399066989
2023-05-13T10:38:09.026Z,475874,475874,0,0.973501579
2023-05-13T10:38:19.259Z,475875,475875,0,0.43254076
2023-05-13T10:38:30.883Z,475876,475876,0,1.284764553
2023-05-13T10:38:41.090Z,475877,475877,0,0.525062618
2023-05-13T10:38:55.996Z,475878,475878,0,4.618955199
2023-05-13T10:39:03.696Z,475879,475879,0,1.579329746
2023-05-13T10:39:13.207Z,475880,475880,0,0.373279801
2023-05-13T10:39:24.057Z,475881,475881,0,0.38854287
2023-05-13T10:39:27.843Z,285702,285801,2,5088.573545566
2023-05-13T10:39:27.843Z,285640,285640,0,0.000076075
2023-05-13T10:39:35.156Z,475882,475882,0,0.642109445
2023-05-13T10:39:45.774Z,475883,475883,0,0.403578278
2023-05-13T10:39:58.590Z,475884,475884,0,2.318201561
2023-05-13T10:40:07.565Z,475885,475885,0,0.469647658
2023-05-13T10:40:18.460Z,475886,475886,0,0.435855333
2023-05-13T10:40:30.282Z,475887,475887,0,1.296864683
2023-05-13T10:40:41.129Z,475888,475888,0,1.378918244
2023-05-13T10:40:52.405Z,475889,475889,0,1.924217913
2023-05-13T10:41:02.492Z,475890,475890,0,0.960643579
2023-05-13T10:41:13.881Z,475891,475891,0,1.495296866
2023-05-13T10:41:25.245Z,475892,475892,0,2.074252053
2023-05-13T10:41:34.558Z,475893,475893,0,0.637584321
2023-05-13T10:41:45.809Z,475894,475894,0,1.047734646
2023-05-13T10:41:57.616Z,475895,475895,0,2.00467253
2023-05-13T10:42:07.544Z,475896,475896,0,1.077851829
2023-05-13T10:42:17.425Z,475897,475897,0,0.160281341
2023-05-13T10:42:30.500Z,475898,475898,0,1.918401805
2023-05-13T10:42:41.361Z,475899,475899,0,1.707875026
2023-05-13T10:42:52.067Z,475900,475900,0,1.650444913
2023-05-13T10:43:02.310Z,475901,475901,0,0.943261473
2023-05-13T10:43:12.420Z,475902,475902,0,0.352578194
2023-05-13T10:43:23.028Z,475903,475903,0,0.21898833
2023-05-13T10:43:34.581Z,475904,475904,0,0.877311221
2023-05-13T10:43:45.453Z,475905,475905,0,0.714854123
2023-05-13T10:43:57.965Z,475906,475906,0,2.428027496
2023-05-13T10:44:07.140Z,475907,475907,0,0.779522439
2023-05-13T10:44:17.565Z,475908,475908,0,0.386748591
2023-05-13T10:44:28.142Z,475909,475909,0,0.180744074
2023-05-13T10:44:39.227Z,475910,475910,0,0.488464008
2023-05-13T10:44:49.855Z,475911,475911,0,0.18001729
2023-05-13T10:45:02.604Z,475912,475912,0,1.996779086
2023-05-13T10:45:11.529Z,475913,475913,0,0.18272458
2023-05-13T10:45:24.102Z,475914,475914,0,1.997924504
2023-05-13T10:45:39.444Z,475915,475915,0,6.216882879
2023-05-13T10:45:43.936Z,475916,475916,0,0.000087516
2023-05-13T10:46:01.243Z,475917,475917,0,6.497013881
2023-05-13T10:46:11.638Z,475918,475918,0,6.105412617
2023-05-13T10:46:18.135Z,475919,475919,0,1.801886655
2023-05-13T10:46:28.745Z,475920,475920,0,1.492575679
2023-05-13T10:46:39.234Z,475921,475921,0,1.029015483
2023-05-13T10:46:49.066Z,475922,475922,0,0.154290993
2023-05-13T10:47:04.378Z,475923,475923,0,4.515579258
2023-05-13T10:47:11.797Z,475924,475924,0,1.214275775
2023-05-13T10:47:23.231Z,475925,475925,0,1.847667042
2023-05-13T10:47:33.112Z,475926,475926,0,0.837874796
2023-05-13T10:47:49.424Z,475927,475927,0,6.355018044
2023-05-13T10:48:27.428Z,475931,475931,0,0.361173731
2023-05-13T10:48:38.329Z,475932,475932,0,0.389170326
2023-05-13T10:48:49.223Z,475933,475933,0,0.426309022
2023-05-13T10:48:53.994Z,475928,475928,0,60.208178852
2023-05-13T10:49:00.157Z,475934,475934,0,0.566189045
2023-05-13T10:49:04.770Z,475929,475929,0,60.231359278
2023-05-13T10:49:10.706Z,475935,475935,0,0.349783894
2023-05-13T10:49:16.384Z,475930,475930,0,60.053379774
2023-05-13T10:49:21.919Z,475936,475936,0,0.319720314
2023-05-13T10:49:32.820Z,475937,475937,0,0.491551122
2023-05-13T10:49:56.203Z,475939,475939,0,0.357795704
2023-05-13T10:50:07.577Z,475940,475940,0,0.54657505
2023-05-13T10:50:18.336Z,475941,475941,0,0.357881107
2023-05-13T10:50:29.034Z,475942,475942,0,0.364129135
2023-05-13T10:50:39.976Z,475943,475943,0,0.506990198
2023-05-13T10:50:50.827Z,475944,475944,0,0.360714721
2023-05-13T10:51:01.575Z,475945,475945,0,0.404835973
2023-05-13T10:51:12.245Z,475946,475946,0,0.362993611
2023-05-13T10:51:14.008Z,475938,475938,0,90.872268198
2023-05-13T10:51:23.141Z,475947,475947,0,0.271574066
2023-05-13T10:51:34.216Z,475948,475948,0,0.502014431
2023-05-13T10:51:44.776Z,475949,475949,0,0.367700486
2023-05-13T10:51:55.624Z,475950,475950,0,0.361891873
2023-05-13T10:52:06.422Z,475951,475951,0,0.421206007
2023-05-13T10:52:17.426Z,475952,475952,0,0.556753591
2023-05-13T10:52:27.876Z,475953,475953,0,0.32182354
2023-05-13T10:52:39.120Z,475954,475954,0,0.531535549
2023-05-13T10:52:49.753Z,475955,475955,0,0.453560126
2023-05-13T10:53:00.483Z,475956,475956,0,0.16954736
2023-05-13T10:53:11.441Z,475957,475957,0,0.362519371
2023-05-13T10:53:22.284Z,475958,475958,0,0.37495046
2023-05-13T10:53:33.242Z,475959,475959,0,0.565745737
2023-05-13T10:53:43.655Z,475960,475960,0,0.160570731
2023-05-13T10:53:54.576Z,475961,475961,0,0.355185411
2023-05-13T10:54:07.552Z,475962,475962,0,2.634299347
2023-05-13T10:54:16.053Z,475963,475963,0,0.358538095
2023-05-13T10:54:26.894Z,475964,475964,0,0.377319631
2023-05-13T10:54:37.986Z,475965,475965,0,0.705430448
2023-05-13T10:54:48.740Z,475966,475966,0,0.488393354
2023-05-13T10:54:59.544Z,475967,475967,0,0.462893214
2023-05-13T10:55:10.889Z,475968,475968,0,0.889465027
2023-05-13T10:55:21.300Z,475969,475969,0,0.527723881
2023-05-13T10:55:32.678Z,475970,475970,0,0.558315379
2023-05-13T10:55:43.149Z,475971,475971,0,0.305870374
2023-05-13T10:55:54.068Z,475972,475972,0,0.504443485
2023-05-13T10:56:04.810Z,475973,475973,0,0.488494476
2023-05-13T10:56:15.336Z,475974,475974,0,0.315117621
2023-05-13T10:56:26.432Z,475975,475975,0,0.361667903
2023-05-13T10:56:37.338Z,475976,475976,0,0.479252829
2023-05-13T10:56:47.823Z,475977,475977,0,0.308619019
2023-05-13T10:56:58.355Z,475978,475978,0,0.167759063
2023-05-13T10:57:09.249Z,475979,475979,0,0.322000235
2023-05-13T10:57:20.084Z,475980,475980,0,0.318399665
2023-05-13T10:57:30.904Z,475981,475981,0,0.312707627
2023-05-13T10:57:41.718Z,475982,475982,0,0.313849865
2023-05-13T10:57:52.551Z,475983,475983,0,0.310918764
2023-05-13T10:58:04.820Z,475984,475984,0,1.538862069
2023-05-13T10:58:14.395Z,475985,475985,0,0.31847071
2023-05-13T10:58:25.413Z,475986,475986,0,0.316257219
2023-05-13T10:58:36.374Z,475987,475987,0,0.534159414
2023-05-13T10:58:47.072Z,475988,475988,0,0.31538608
2023-05-13T10:58:58.066Z,475989,475989,0,0.51204449
2023-05-13T10:59:08.840Z,475990,475990,0,0.486674224
2023-05-13T10:59:19.442Z,475991,475991,0,0.31837788
2023-05-13T10:59:30.255Z,475992,475992,0,0.426241559
2023-05-13T10:59:41.021Z,475993,475993,0,0.219057453
2023-05-13T10:59:51.882Z,475994,475994,0,0.320497027
2023-05-13T11:00:03.028Z,475995,475995,0,0.680867559
2023-05-13T11:00:13.257Z,475996,475996,0,0.16993207
2023-05-13T11:00:24.614Z,475997,475997,0,0.32352024
2023-05-13T11:00:35.542Z,475998,475998,0,0.405303003
2023-05-13T11:00:46.402Z,475999,475999,0,0.369004764
2023-05-13T11:00:57.098Z,476000,476000,0,0.31887549
2023-05-13T11:01:08.026Z,476001,476001,0,0.529023303
2023-05-13T11:01:18.402Z,476002,476002,0,0.188176001
2023-05-13T11:01:29.651Z,476003,476003,0,0.35367152
2023-05-13T11:01:40.506Z,476004,476004,0,0.34534778
2023-05-13T11:01:51.364Z,476005,476005,0,0.351352544
2023-05-13T11:02:02.154Z,476006,476006,0,0.373085213
2023-05-13T11:02:13.399Z,476007,476007,0,0.337325068
2023-05-13T11:02:24.478Z,476008,476008,0,0.618558155
2023-05-13T11:02:35.111Z,476009,476009,0,0.369962887
2023-05-13T11:02:45.973Z,476010,476010,0,0.223328087
2023-05-13T11:02:56.868Z,476011,476011,0,0.373844546
2023-05-13T11:03:07.808Z,476012,476012,0,0.440984183
2023-05-13T11:03:18.119Z,476013,476013,0,0.000067079
2023-05-13T11:03:29.465Z,476014,476014,0,0.570941819
2023-05-13T11:03:39.954Z,476015,476015,0,0.314212949
2023-05-13T11:03:50.867Z,476016,476016,0,0.356965959
2023-05-13T11:04:02.134Z,476017,476017,0,0.532917123
2023-05-13T11:04:12.819Z,476018,476018,0,0.327559424
2023-05-13T11:04:23.617Z,476019,476019,0,0.314277672
2023-05-13T11:04:34.528Z,476020,476020,0,0.485950153
2023-05-13T11:04:39.725Z,285802,285901,0,4844.202091007
2023-05-13T11:04:39.725Z,285724,285724,0,0.000088499
2023-05-13T11:04:39.725Z,285792,285792,0,0.000034906
2023-05-13T11:04:45.104Z,476021,476021,0,0.31782099
2023-05-13T11:04:55.906Z,476022,476022,0,0.319510317
2023-05-13T11:05:07.384Z,476023,476023,0,0.859006326
2023-05-13T11:05:17.603Z,476024,476024,0,0.326548289
2023-05-13T11:05:28.367Z,476025,476025,0,0.332812569
2023-05-13T11:05:40.547Z,476026,476026,0,0.340918441
2023-05-13T11:05:51.296Z,476027,476027,0,0.350380709
2023-05-13T11:06:04.610Z,476028,476028,0,2.89780151
2023-05-13T11:06:13.187Z,476029,476029,0,0.471056918
2023-05-13T11:06:24.039Z,476030,476030,0,0.485593177
2023-05-13T11:06:34.854Z,476031,476031,0,0.376049876
2023-05-13T11:06:45.635Z,476032,476032,0,0.349648931
2023-05-13T11:07:07.705Z,476034,476034,0,0.388207153
2023-05-13T11:07:18.315Z,476035,476035,0,0.315335848
2023-05-13T11:07:29.410Z,476036,476036,0,0.486503862
2023-05-13T11:07:40.354Z,476037,476037,0,0.355291252
2023-05-13T11:07:51.404Z,476038,476038,0,0.355066519
2023-05-13T11:08:02.356Z,476039,476039,0,0.299109878
2023-05-13T11:08:13.359Z,476040,476040,0,0.454814825
2023-05-13T11:08:24.154Z,476041,476041,0,0.431789931
2023-05-13T11:08:26.218Z,476033,476033,0,90.143502512
2023-05-13T11:08:34.732Z,476042,476042,0,0.245256274
2023-05-13T11:08:45.385Z,476043,476043,0,0.158315251
2023-05-13T11:08:56.376Z,476044,476044,0,0.161364232
2023-05-13T11:09:07.373Z,476045,476045,0,0.418679189
2023-05-13T11:09:18.223Z,476046,476046,0,0.538758424
2023-05-13T11:09:29.123Z,476047,476047,0,0.540639344
2023-05-13T11:09:39.637Z,476048,476048,0,0.216042214
2023-05-13T11:10:01.431Z,476050,476050,0,0.428944042
2023-05-13T11:10:12.119Z,476051,476051,0,0.341429612
2023-05-13T11:10:23.923Z,476052,476052,0,0.648913529
2023-05-13T11:10:34.592Z,476053,476053,0,0.640019531
2023-05-13T11:10:45.344Z,476054,476054,0,0.355677707
2023-05-13T11:10:50.579Z,476049,476049,0,60.333854771
2023-05-13T11:10:56.080Z,476055,476055,0,0.349434033
2023-05-13T11:11:07.084Z,476056,476056,0,0.537321625
2023-05-13T11:11:17.815Z,476057,476057,0,0.534898913
2023-05-13T11:11:48.926Z,476058,476058,0,20.752276443
2023-05-13T11:11:49.089Z,476059,476059,0,10.110040627
2023-05-13T11:11:50.231Z,476060,476060,0,0.470713544
2023-05-13T11:12:00.813Z,476061,476061,0,0.330161266
2023-05-13T11:12:11.669Z,476062,476062,0,0.327796596
2023-05-13T11:12:22.555Z,476063,476063,0,0.478858354
2023-05-13T11:12:33.728Z,476064,476064,0,0.423337615
2023-05-13T11:12:55.311Z,476066,476066,0,0.374097568
2023-05-13T11:13:07.758Z,476067,476067,0,1.952700951
2023-05-13T11:14:00.634Z,476072,476072,0,0.395422481
2023-05-13T11:14:14.363Z,476065,476065,0,90.239279289
2023-05-13T11:14:22.404Z,476074,476074,0,0.337229468
2023-05-13T11:14:33.239Z,476075,476075,0,0.437420278
2023-05-13T11:14:47.780Z,476068,476068,0,91.260710061
2023-05-13T11:14:49.806Z,476071,476071,0,60.387541093
2023-05-13T11:14:54.671Z,476077,476077,0,0.349935546
2023-05-13T11:14:58.587Z,476069,476069,0,90.709646384
2023-05-13T11:15:08.889Z,476070,476070,0,90.198685846
2023-05-13T11:15:16.300Z,476079,476079,0,0.355076045
2023-05-13T11:15:27.344Z,476080,476080,0,0.473917195
2023-05-13T11:15:38.056Z,476081,476081,0,0.395060534
2023-05-13T11:15:41.402Z,476073,476073,0,90.152090257
2023-05-13T11:15:43.740Z,476076,476076,0,60.204158965
2023-05-13T11:15:49.028Z,476082,476082,0,0.347356302
2023-05-13T11:16:05.728Z,476078,476078,0,60.596600416
2023-05-13T11:16:43.050Z,285902,286001,0,5406.527775953
2023-05-13T11:16:54.500Z,476088,476088,0,0.359097499
2023-05-13T11:17:11.147Z,476084,476084,0,60.466846429
2023-05-13T11:17:21.770Z,476085,476085,0,60.215405984
2023-05-13T11:17:27.107Z,476091,476091,0,0.377106986
2023-05-13T11:17:30.280Z,476083,476083,0,90.821844841
2023-05-13T11:17:32.987Z,476086,476086,0,60.560634425
2023-05-13T11:17:38.040Z,476092,476092,0,0.547479339
2023-05-13T11:17:43.627Z,476087,476087,0,60.330187053
2023-05-13T11:17:48.757Z,476093,476093,0,0.621925013
2023-05-13T11:17:59.433Z,476094,476094,0,0.52797318
2023-05-13T11:18:05.251Z,476089,476089,0,60.250788927
2023-05-13T11:18:10.503Z,476095,476095,0,0.527201479
2023-05-13T11:18:20.962Z,476096,476096,0,0.215329843
2023-05-13T11:18:32.466Z,476097,476097,0,0.727321544
2023-05-13T11:18:43.027Z,476098,476098,0,0.657910013
2023-05-13T11:18:46.240Z,476090,476090,0,90.538390368
2023-05-13T11:18:53.372Z,476099,476099,0,0.216389733
2023-05-13T11:19:04.384Z,476100,476100,0,0.563455391
2023-05-13T11:19:15.200Z,476101,476101,0,0.360117619
2023-05-13T11:19:26.080Z,476102,476102,0,0.359053178
2023-05-13T11:19:37.505Z,476103,476103,0,1.022885686
2023-05-13T11:19:47.777Z,476104,476104,0,0.566371503
2023-05-13T11:19:58.478Z,476105,476105,0,0.497273052
2023-05-13T11:20:20.602Z,476107,476107,0,0.759808915
2023-05-13T11:20:30.993Z,476108,476108,0,0.386153265
2023-05-13T11:20:41.877Z,476109,476109,0,0.345530165
2023-05-13T11:20:52.949Z,476110,476110,0,0.405061467
2023-05-13T11:21:03.788Z,476111,476111,0,0.550738374
2023-05-13T11:21:14.570Z,476112,476112,0,0.574213173
2023-05-13T11:21:36.058Z,476114,476114,0,0.518933503
2023-05-13T11:21:40.014Z,476106,476106,0,91.126423006
2023-05-13T11:21:46.894Z,476115,476115,0,0.377423468
2023-05-13T11:21:59.132Z,476116,476116,0,1.307985377
2023-05-13T11:22:09.362Z,476117,476117,0,0.559745218
2023-05-13T11:22:19.880Z,476118,476118,0,0.367844064
2023-05-13T11:22:25.427Z,476113,476113,0,60.696572801
2023-05-13T11:22:30.701Z,476119,476119,0,0.448960893
2023-05-13T11:22:43.286Z,476120,476120,0,0.515165873
2023-05-13T11:22:53.958Z,476121,476121,0,0.342449383
2023-05-13T11:23:04.750Z,476122,476122,0,0.367109798
2023-05-13T11:23:15.472Z,476123,476123,0,0.35776166
2023-05-13T11:23:26.427Z,476124,476124,0,0.441234459
2023-05-13T11:23:37.104Z,476125,476125,0,0.405368817
2023-05-13T11:23:47.810Z,476126,476126,0,0.351183975
2023-05-13T11:23:59.052Z,476127,476127,0,0.680319905
2023-05-13T11:24:09.507Z,476128,476128,0,0.354974179
2023-05-13T11:24:20.418Z,476129,476129,0,0.364757702
2023-05-13T11:24:31.275Z,476130,476130,0,0.37920059
2023-05-13T11:24:42.516Z,476131,476131,0,0.37222159
2023-05-13T11:24:53.539Z,476132,476132,0,0.641280782
2023-05-13T11:25:15.117Z,476134,476134,0,0.365074525
2023-05-13T11:25:26.714Z,476135,476135,0,0.355955108
2023-05-13T11:25:37.827Z,476136,476136,0,0.410352712
2023-05-13T11:25:48.728Z,476137,476137,0,0.300225872
2023-05-13T11:25:59.938Z,476138,476138,0,0.422782424
2023-05-13T11:26:04.114Z,476133,476133,0,60.233854988
2023-05-13T11:26:10.715Z,476139,476139,0,0.499425167
2023-05-13T11:26:21.216Z,476140,476140,0,0.211567881
2023-05-13T11:26:32.352Z,476141,476141,0,0.472726958
2023-05-13T11:26:43.300Z,476142,476142,0,0.530834836
2023-05-13T11:26:53.820Z,476143,476143,0,0.331250323
2023-05-13T11:27:04.880Z,476144,476144,0,0.575759853
2023-05-13T11:27:15.599Z,476145,476145,0,0.357946215
2023-05-13T11:27:37.500Z,476147,476147,0,0.584189216
2023-05-13T11:27:47.889Z,476148,476148,0,0.219666508
2023-05-13T11:27:58.749Z,476149,476149,0,0.463355269
2023-05-13T11:28:09.987Z,476150,476150,0,0.710139823
2023-05-13T11:28:20.376Z,476151,476151,0,0.368662148
2023-05-13T11:28:31.537Z,476152,476152,0,0.587532916
2023-05-13T11:28:42.089Z,476153,476153,0,0.358316539
2023-05-13T11:28:52.851Z,476154,476154,0,0.375868714
2023-05-13T11:28:56.455Z,476146,476146,0,90.373831702
2023-05-13T11:29:03.772Z,476155,476155,0,0.449262448
2023-05-13T11:29:14.712Z,476156,476156,0,0.513937038
2023-05-13T11:29:16.517Z,286002,286101,1,5140.557915501
2023-05-13T11:29:25.152Z,476157,476157,0,0.216654453
2023-05-13T11:29:36.148Z,476158,476158,0,0.40495362
2023-05-13T11:29:46.796Z,476159,476159,0,0.355276093
2023-05-13T11:30:08.498Z,476161,476161,0,0.414462404
2023-05-13T11:30:19.043Z,476162,476162,0,0.216282925
2023-05-13T11:30:30.340Z,476163,476163,0,0.415272646
2023-05-13T11:30:41.143Z,476164,476164,0,0.45423015
2023-05-13T11:30:52.119Z,476165,476165,0,0.527901257
2023-05-13T11:31:02.731Z,476166,476166,0,0.421407237
2023-05-13T11:31:14.033Z,476167,476167,0,0.356689498
2023-05-13T11:31:24.823Z,476168,476168,0,0.390250562
2023-05-13T11:31:27.458Z,476160,476160,0,90.202699811
2023-05-13T11:31:35.856Z,476169,476169,0,0.636093385
2023-05-13T11:31:46.451Z,476170,476170,0,0.554842794
2023-05-13T11:31:57.391Z,476171,476171,0,0.510043043
2023-05-13T11:34:13.862Z,476181,476181,0,28.916450101
2023-05-13T11:34:13.868Z,476174,476174,0,104.807149777
2023-05-13T11:34:13.872Z,476176,476176,0,83.155299004
2023-05-13T11:34:13.875Z,476173,476173,0,115.46314045
2023-05-13T11:34:13.878Z,476178,476178,0,61.405317911
2023-05-13T11:34:13.885Z,476175,476175,0,94.022465681
2023-05-13T11:34:13.888Z,476179,476179,0,50.445168937
2023-05-13T11:34:13.897Z,476183,476183,0,7.120664271
2023-05-13T11:34:13.903Z,476180,476180,0,39.641041117
2023-05-13T11:34:13.908Z,476177,476177,0,72.353284391
2023-05-13T11:34:13.913Z,476172,476172,0,126.265501094
2023-05-13T11:34:14.611Z,476182,476182,0,18.785784664
2023-05-13T11:34:18.140Z,476184,476184,0,0.541139106
2023-05-13T11:34:31.211Z,476185,476185,0,2.739586034
2023-05-13T11:34:39.474Z,476186,476186,0,0.163358953
2023-05-13T11:34:50.386Z,476187,476187,0,0.167317058
2023-05-13T11:35:01.135Z,476188,476188,0,0.164952604
2023-05-13T11:35:11.999Z,476189,476189,0,0.160519648
2023-05-13T11:35:23.490Z,476190,476190,0,0.852949925
2023-05-13T11:35:33.974Z,476191,476191,0,0.486309756
2023-05-13T11:35:45.500Z,476192,476192,0,1.226108187
2023-05-13T11:35:56.804Z,476193,476193,0,1.393186657
2023-05-13T11:36:07.768Z,476194,476194,0,1.561034673
2023-05-13T11:36:17.379Z,476195,476195,0,0.302039408
2023-05-13T11:36:28.466Z,476196,476196,0,0.502965444
2023-05-13T11:36:39.091Z,476197,476197,0,0.410476422
2023-05-13T11:36:49.490Z,476198,476198,0,0.15767852
2023-05-13T11:37:00.185Z,476199,476199,0,0.164964001
2023-05-13T11:37:11.173Z,476200,476200,0,0.175894053
2023-05-13T11:37:25.309Z,476201,476201,0,3.461608231
2023-05-13T11:37:33.024Z,476202,476202,0,0.369580801
2023-05-13T11:37:43.581Z,476203,476203,0,0.155117199
2023-05-13T11:37:54.391Z,476204,476204,0,0.158140645
2023-05-13T11:38:05.520Z,476205,476205,0,0.320236506
2023-05-13T11:38:16.151Z,476206,476206,0,0.155780741
2023-05-13T11:38:27.130Z,476207,476207,0,0.312807877
2023-05-13T11:38:38.209Z,476208,476208,0,0.481223624
2023-05-13T11:38:48.484Z,476209,476209,0,0.000090672
2023-05-13T11:38:59.676Z,476210,476210,0,0.49530718
2023-05-13T11:39:10.252Z,476211,476211,0,0.296850439
2023-05-13T11:39:21.009Z,476212,476212,0,0.326505082
2023-05-13T11:39:31.894Z,476213,476213,0,0.316458937
2023-05-13T11:39:42.708Z,476214,476214,0,0.159942628
2023-05-13T11:39:53.984Z,476215,476215,0,0.553226019
2023-05-13T11:40:04.552Z,476216,476216,0,0.319962897
2023-05-13T11:40:16.446Z,476217,476217,0,0.157016399
2023-05-13T11:40:27.816Z,476218,476218,0,0.157068495
2023-05-13T11:40:38.772Z,476219,476219,0,0.328056007
2023-05-13T11:40:49.393Z,476220,476220,0,0.154712063
2023-05-13T11:41:00.312Z,476221,476221,0,0.378647939
2023-05-13T11:41:11.025Z,476222,476222,0,0.161979978
2023-05-13T11:41:24.639Z,476223,476223,0,3.078754903
2023-05-13T11:41:32.830Z,476224,476224,0,0.467100314
2023-05-13T11:41:43.447Z,476225,476225,0,0.333567494
2023-05-13T11:41:55.907Z,476226,476226,0,1.935484547
2023-05-13T11:42:05.320Z,476227,476227,0,0.348819088
2023-05-13T11:42:15.994Z,476228,476228,0,0.278224392
2023-05-13T11:42:27.148Z,476229,476229,0,0.185825078
2023-05-13T11:42:38.209Z,476230,476230,0,0.459646112
2023-05-13T11:42:48.751Z,476231,476231,0,0.157063546
2023-05-13T11:43:02.010Z,476232,476232,0,0.155852857
2023-05-13T11:43:13.816Z,476233,476233,0,0.612760121
2023-05-13T11:43:24.238Z,476234,476234,0,0.15858281
2023-05-13T11:43:35.342Z,476235,476235,0,0.537688485
2023-05-13T11:43:45.780Z,476236,476236,0,0.16087022
2023-05-13T11:43:47.111Z,286102,286201,1,5137.230310955
2023-05-13T11:43:47.111Z,286030,286030,0,0.000075894
2023-05-13T11:43:56.546Z,476237,476237,0,0.155760421
2023-05-13T11:44:07.714Z,476238,476238,0,0.312714548
2023-05-13T11:44:18.277Z,476239,476239,0,0.157273898
2023-05-13T11:44:18.758Z,286202,286301,0,4716.470190253
2023-05-13T11:44:29.200Z,476240,476240,0,0.155852196
2023-05-13T11:44:39.902Z,476241,476241,0,0.156514048
2023-05-13T11:44:50.729Z,476242,476242,0,0.163251712
2023-05-13T11:45:01.809Z,476243,476243,0,0.327765975
2023-05-13T11:45:12.551Z,476244,476244,0,0.155578397
2023-05-13T11:45:23.899Z,476245,476245,0,0.679058943
2023-05-13T11:45:34.237Z,476246,476246,0,0.316290195
2023-05-13T11:45:44.845Z,476247,476247,0,0.155952728
2023-05-13T11:45:55.804Z,476248,476248,0,0.162613787
2023-05-13T11:46:06.680Z,476249,476249,0,0.321746454
2023-05-13T11:46:17.559Z,476250,476250,0,0.154186906
2023-05-13T11:46:28.332Z,476251,476251,0,0.159152228
2023-05-13T11:46:39.096Z,476252,476252,0,0.165456508
2023-05-13T11:46:49.964Z,476253,476253,0,0.157174008
2023-05-13T11:47:00.754Z,476254,476254,0,0.154800574
2023-05-13T11:47:11.468Z,476255,476255,0,0.156360777
2023-05-13T11:47:24.619Z,476256,476256,0,2.388844763
2023-05-13T11:47:33.350Z,476257,476257,0,0.317303681
2023-05-13T11:47:44.063Z,476258,476258,0,0.162905809
2023-05-13T11:48:05.941Z,476260,476260,0,0.430491287
2023-05-13T11:48:16.885Z,476261,476261,0,0.352153645
2023-05-13T11:49:00.287Z,476265,476265,0,0.48953063
2023-05-13T11:49:11.510Z,476266,476266,0,0.502833063
2023-05-13T11:49:22.307Z,476267,476267,0,0.515249863
2023-05-13T11:49:25.593Z,476259,476259,0,90.990910151
2023-05-13T11:49:27.597Z,476262,476262,0,60.195414046
2023-05-13T11:49:33.152Z,476268,476268,0,0.585278762
2023-05-13T11:49:38.501Z,476263,476263,0,60.22946062
2023-05-13T11:49:43.877Z,476269,476269,0,0.376674189
2023-05-13T11:49:49.209Z,476264,476264,0,60.206018814
2023-05-13T11:49:54.559Z,476270,476270,0,0.311606442
2023-05-13T11:50:05.471Z,476271,476271,0,0.504534031
2023-05-13T11:50:16.143Z,476272,476272,0,0.356020902
2023-05-13T11:50:27.069Z,476273,476273,0,0.494237154
